R,algorithm,date,iteration,seed,size
900,RLSSDstarstar,20210126183242_303,51,16116823623020200,"(30, 90)"
900,RLSSDstarstar,20210126183242_322,211,16116823623173730,"(30, 90)"
900,RLSSDstarstar,20210126183242_375,187,16116823623691430,"(30, 90)"
625,RLSSDstarstar,20210126183242_387,46,16116823623864680,"(25, 75)"
3600,RLSSDstarstar,20210126183242_44,487,16116823624170880,"(60, 180)"
625,RLSSDstarstar,20210126183254_452,72,16116823744513840,"(25, 75)"
400,RLSSDstarstar,20210126183254_454,75,16116823744538180,"(20, 60)"
625,RLSSDstarstar,20210126183254_457,85,16116823744555450,"(25, 75)"
1225,RLSSDstarstar,20210126183254_469,75,16116823744673300,"(35, 105)"
900,RLSSDstarstar,20210126183254_635,8578,16116823744750190,"(30, 90)"
1225,RLSSDstarstar,20210126183254_666,436,16116823746566530,"(35, 105)"
625,RLSSDstarstar,20210126183254_674,34,16116823746734960,"(25, 75)"
900,RLSSDstarstar,20210126183254_72,130,16116823747174220,"(30, 90)"
10000,RLSSDstarstar,20210126183308_934,862,16116823888808360,"(100, 300)"
40000,RLSSDstarstar,20210126183309_287,1384,16116823891417720,"(200, 600)"
10000,RLSSDstarstar,20210126183309_316,459,16116823892882340,"(100, 300)"
40000,RLSSDstarstar,20210126183309_54,1847,16116823893172300,"(200, 600)"
10000,RLSSDstarstar,20210126183310_387,419,16116823903579800,"(100, 300)"
10000,RLSSDstarstar,20210126183310_841,511,16116823908134060,"(100, 300)"
10000,RLSSDstarstar,20210126183311_221,215,16116823912070420,"(100, 300)"
40000,RLSSDstarstar,20210126183311_681,1674,16116823913975940,"(200, 600)"
10000,RLSSDstarstar,20210126183311_784,1160,16116823916820992,"(100, 300)"
40000,RLSSDstarstar,20210126183311_926,1040,16116823917851780,"(200, 600)"
40000,RLSSDstarstar,20210126183313_865,1643,16116823936319550,"(200, 600)"
40000,RLSSDstarstar,20210126183314_204,2166,16116823938668990,"(200, 600)"
40000,RLSSDstarstar,20210126183314_727,3267,16116823942840840,"(200, 600)"
10000,RLSSDstarstar,20210126183315_534,757,16116823954889290,"(100, 300)"
10000,RLSSDstarstar,20210126183451_198,391,16116824911797940,"(100, 200)"
40000,RLSSDstarstar,20210126183451_735,1049,16116824916553910,"(200, 400)"
40000,RLSSDstarstar,20210126183451_795,771,16116824917365388,"(200, 400)"
40000,RLSSDstarstar,20210126183451_982,2107,16116824917959880,"(200, 400)"
10000,RLSSDstarstar,20210126183451_998,354,16116824919832100,"(100, 200)"
10000,RLSSDstarstar,20210126183452_018,305,16116824919997050,"(100, 200)"
10000,RLSSDstarstar,20210126183452_065,515,16116824920437378,"(100, 200)"
40000,RLSSDstarstar,20210126183452_456,715,16116824923936378,"(200, 400)"
40000,RLSSDstarstar,20210126183452_525,897,16116824924573080,"(200, 400)"
40000,RLSSDstarstar,20210126183453_042,2494,16116824928368558,"(200, 400)"
10000,RLSSDstarstar,20210126183453_067,587,16116824930430420,"(100, 200)"
10000,RLSSDstarstar,20210126183453_253,657,16116824932259050,"(100, 200)"
10000,RLSSDstarstar,20210126183453_312,161,16116824933020300,"(100, 200)"
40000,RLSSDstarstar,20210126183453_439,805,16116824933737950,"(200, 400)"
40000,RLSSDstarstar,20210126183453_715,2502,16116824935340840,"(200, 400)"
10000,RLSSDstarstar,20210126183454_002,439,16116824939833820,"(100, 200)"
10000,RLSSDstarstar,20210126183454_062,414,16116824940466430,"(100, 200)"
10000,RLSSDstarstar,20210126183454_226,263,16116824942149520,"(100, 200)"
40000,RLSSDstarstar,20210126183454_543,817,16116824944774340,"(200, 400)"
40000,RLSSDstarstar,20210126183454_624,1006,16116824945439690,"(200, 400)"
3600,RLSSDstarstar,20210126183931_348,32516,16116827692942628,"(60, 300)"
3600,RLSSDstarstar,20210126183938_006,1020,16116827779448940,"(60, 300)"
2500,RLSSDstarstar,20210126184100_275,552,16116828602453300,"(50, 250)"
2500,RLSSDstarstar,20210126184100_342,299,16116828603166152,"(50, 250)"
3600,RLSSDstarstar,20210126184100_484,485,16116828604491360,"(60, 300)"
3600,RLSSDstarstar,20210126184401_261,1054,16116830411826830,"(60, 240)"
3600,RLSSDstarstar,20210126185256_291,377,16116835762630538,"(60, 240)"
2500,RLSSDstarstar,20210126185256_304,162,16116835762948580,"(50, 200)"
2500,RLSSDstarstar,20210126185256_487,624,16116835764526470,"(50, 200)"
3600,RLSSDstarstar,20210126185256_563,541,16116835765255762,"(60, 240)"
2500,RLSSDstarstar,20210126185328_396,351,16116836083723472,"(50, 200)"
1600,RLSSDstarstar,20210126185412_706,7398,16116836524221850,"(40, 160)"
1600,RLSSDstarstar,20210126185413_711,27833,16116836527083840,"(40, 160)"
900,RLSSDstarstar,20210126185413_719,235,16116836537130330,"(30, 120)"
900,RLSSDstarstar,20210126185413_773,102,16116836537696800,"(30, 120)"
900,RLSSDstarstar,20210126185413_788,428,16116836537743000,"(30, 120)"
900,RLSSDstarstar,20210126185413_791,74,16116836537895510,"(30, 120)"
1600,RLSSDstarstar,20210126185413_807,379,16116836537923140,"(40, 160)"
900,RLSSDstarstar,20210126185546_47,128,16116837464647650,"(30, 120)"
1600,RLSSDstarstar,20210126185546_479,144,16116837464719400,"(40, 160)"
900,RLSSDstarstar,20210126185546_482,33,16116837464807530,"(30, 120)"
1600,RLSSDstarstar,20210126185548_496,105,16116837484924980,"(40, 160)"
900,RLSSDstarstar,20210126185548_501,87,16116837484979178,"(30, 120)"
900,RLSSDstarstar,20210126185548_506,92,16116837485026730,"(30, 120)"
900,RLSSDstarstar,20210126185612_772,34,16116837727718680,"(30, 90)"
1600,RLSSDstarstar,20210126185612_806,178,16116837728023830,"(40, 120)"
1600,RLSSDstarstar,20210126185613_041,6753,16116837728249828,"(40, 120)"
1600,RLSSDstarstar,20210126185613_044,95,16116837730422860,"(40, 120)"
900,RLSSDstarstar,20210126185613_055,182,16116837730513420,"(30, 90)"
1600,RLSSDstarstar,20210126185613_059,134,16116837730561400,"(40, 120)"
900,RLSSDstarstar,20210126185613_066,263,16116837730600360,"(30, 90)"
900,RLSSDstarstar,20210126185613_07,83,16116837730678870,"(30, 90)"
1600,RLSSDstarstar,20210126185613_097,145,16116837730919868,"(40, 120)"
900,RLSSDstarstar,20210126185613_107,175,16116837731021250,"(30, 90)"
1600,RLSSDstarstar,20210126185618_623,108,16116837786207650,"(40, 120)"
1600,RLSSDstarstar,20210126185618_638,344,16116837786243290,"(40, 120)"
900,RLSSDstarstar,20210126185618_644,108,16116837786406810,"(30, 90)"
900,RLSSDstarstar,20210126185618_737,80,16116837787349690,"(30, 90)"
1600,RLSSDstarstar,20210126185618_744,123,16116837787384800,"(40, 120)"
1600,RLSSDstarstar,20210126185800_252,202,16116838802475850,"(40, 120)"
1600,RLSSDstarstar,20210126185800_257,87,16116838802541480,"(40, 120)"
900,RLSSDstarstar,20210126185806_438,271886,16116838802674338,"(30, 90)"
900,RLSSDstarstar,20210126185806_444,43,16116838864433940,"(30, 90)"
1600,RLSSDstarstar,20210126185806_474,342,16116838864639480,"(40, 120)"
1600,RLSSDstarstar,20210126185808_861,86382,16116838864755362,"(40, 120)"
1600,RLSSDstarstar,20210126185808_869,245,16116838888620840,"(40, 120)"
1600,RLSSDstarstar,20210126185808_898,899,16116838888700110,"(40, 120)"
900,RLSSDstarstar,20210126185808_901,104,16116838888993220,"(30, 90)"
900,RLSSDstarstar,20210126185808_933,169,16116838889278140,"(30, 90)"
900,RLSSDstarstar,20210126185808_94,71,16116838889376990,"(30, 90)"
900,RLSSDstarstar,20210126185808_947,237,16116838889414580,"(30, 90)"
900,RLSSDstarstar,20210126185808_952,54,16116838889501260,"(30, 90)"
1600,RLSSDstarstar,20210126185808_958,163,16116838889530310,"(40, 120)"
900,RLSSDstarstar,20210126185808_96,45,16116838889590970,"(30, 90)"
900,RLSSDstarstar,20210126185808_966,65,16116838889652390,"(30, 90)"
900,RLSSDstarstar,20210126185808_971,178,16116838889674110,"(30, 90)"
1600,RLSSDstarstar,20210126185808_983,285,16116838889719250,"(40, 120)"
1600,RLSSDstarstar,20210126185809_107,532,16116838890926830,"(40, 120)"
1600,RLSSDstarstar,20210126185809_121,98,16116838891183332,"(40, 120)"
1600,RLSSDstarstar,20210126185826_302,442,16116839062864360,"(40, 120)"
1600,RLSSDstarstar,20210126185826_919,19490,16116839063188190,"(40, 120)"
1600,RLSSDstarstar,20210126185827_21,666,16116839071527180,"(40, 120)"
900,RLSSDstarstar,20210126185827_213,105,16116839072116590,"(30, 90)"
900,RLSSDstarstar,20210126185827_224,80,16116839072230620,"(30, 90)"
1600,RLSSDstarstar,20210126185827_23,177,16116839072255540,"(40, 120)"
1600,RLSSDstarstar,20210126185827_284,504,16116839072683360,"(40, 120)"
1600,RLSSDstarstar,20210126185830_24,233,16116839102314790,"(40, 120)"
900,RLSSDstarstar,20210126185830_25,118,16116839102473062,"(30, 90)"
1600,RLSSDstarstar,20210126185830_258,219,16116839102511930,"(40, 120)"
1600,RLSSDstarstar,20210126185830_267,110,16116839102625680,"(40, 120)"
1600,RLSSDstarstar,20210126185830_28,278,16116839102704700,"(40, 120)"
1600,RLSSDstarstar,20210126185830_359,836,16116839103318240,"(40, 120)"
900,RLSSDstarstar,20210126185830_362,59,16116839103600810,"(30, 90)"
1600,RLSSDstarstar,20210126185830_366,86,16116839103630900,"(40, 120)"
1600,RLSSDstarstar,20210126185830_391,218,16116839103829930,"(40, 120)"
900,RLSSDstarstar,20210126185830_429,219,16116839104254280,"(30, 90)"
900,RLSSDstarstar,20210126185830_447,280,16116839104422620,"(30, 90)"
1600,RLSSDstarstar,20210126185830_46,110,16116839104571080,"(40, 120)"
900,RLSSDstarstar,20210126185830_471,271,16116839104637250,"(30, 90)"
1600,RLSSDstarstar,20210126185830_496,230,16116839104915120,"(40, 120)"
900,RLSSDstarstar,20210126185830_504,129,16116839105004470,"(30, 90)"
900,RLSSDstarstar,20210126185830_507,113,16116839105058770,"(30, 90)"
900,RLSSDstarstar,20210126185830_522,67,16116839105207240,"(30, 90)"
1600,RLSSDstarstar,20210126185830_564,697,16116839105442582,"(40, 120)"
900,RLSSDstarstar,20210126185830_567,36,16116839105657650,"(30, 90)"
1600,RLSSDstarstar,20210126185830_591,596,16116839105687240,"(40, 120)"
900,RLSSDstarstar,20210126185830_594,122,16116839105923222,"(30, 90)"
1600,RLSSDstarstar,20210126185830_625,522,16116839106093800,"(40, 120)"
900,RLSSDstarstar,20210126185830_63,175,16116839106268680,"(30, 90)"
900,RLSSDstarstar,20210126185830_633,68,16116839106308898,"(30, 90)"
900,RLSSDstarstar,20210126185830_816,112,16116839108145470,"(30, 90)"
900,RLSSDstarstar,20210126185830_825,127,16116839108221778,"(30, 90)"
1600,RLSSDstarstar,20210126185830_855,917,16116839108265140,"(40, 120)"
900,RLSSDstarstar,20210126185830_861,208,16116839108565030,"(30, 90)"
900,RLSSDstarstar,20210126185830_866,239,16116839108620420,"(30, 90)"
900,RLSSDstarstar,20210126185830_875,245,16116839108698930,"(30, 90)"
1600,RLSSDstarstar,20210126185830_898,348,16116839108859360,"(40, 120)"
900,RLSSDstarstar,20210126185830_907,254,16116839108997632,"(30, 90)"
1600,RLSSDstarstar,20210126185830_923,591,16116839109087430,"(40, 120)"
1600,RLSSDstarstar,20210126185909_78,91941,16116839462441980,"(40, 160)"
1600,RLSSDstarstar,20210126185909_942,89,16116839499365120,"(40, 160)"
900,RLSSDstarstar,20210126185909_95,195,16116839499440260,"(30, 120)"
900,RLSSDstarstar,20210126185910_046,3594,16116839499512990,"(30, 120)"
1600,RLSSDstarstar,20210126185943_272,264,16116839832661620,"(40, 120)"
900,RLSSDstarstar,20210126185943_28,68,16116839832779390,"(30, 90)"
1600,RLSSDstarstar,20210126185943_296,390,16116839832813270,"(40, 120)"
900,RLSSDstarstar,20210126185943_311,396,16116839833034440,"(30, 90)"
1600,RLSSDstarstar,20210126185943_338,705,16116839833127602,"(40, 120)"
1600,RLSSDstarstar,20210126185943_383,1293,16116839833404232,"(40, 120)"
900,RLSSDstarstar,20210126185943_4,418,16116839833873070,"(30, 90)"
900,RLSSDstarstar,20210126185943_414,230,16116839834093490,"(30, 90)"
900,RLSSDstarstar,20210126185943_417,49,16116839834157510,"(30, 90)"
900,RLSSDstarstar,20210126185943_427,213,16116839834228858,"(30, 90)"
900,RLSSDstarstar,20210126185943_432,139,16116839834280230,"(30, 90)"
900,RLSSDstarstar,20210126185943_455,189,16116839834501740,"(30, 90)"
900,RLSSDstarstar,20210126185943_658,66,16116839836364790,"(30, 90)"
900,RLSSDstarstar,20210126185943_679,93,16116839836771980,"(30, 90)"
1600,RLSSDstarstar,20210126185943_849,7070,16116839836802918,"(40, 120)"
1600,RLSSDstarstar,20210126185943_856,204,16116839838503808,"(40, 120)"
900,RLSSDstarstar,20210126185943_861,220,16116839838570362,"(30, 90)"
1600,RLSSDstarstar,20210126185943_893,487,16116839838794330,"(40, 120)"
900,RLSSDstarstar,20210126185943_898,159,16116839838940510,"(30, 90)"
1600,RLSSDstarstar,20210126185943_907,201,16116839838996280,"(40, 120)"
900,RLSSDstarstar,20210126185944_14,357,16116839841313540,"(30, 90)"
900,RLSSDstarstar,20210126185944_145,195,16116839841410028,"(30, 90)"
1600,RLSSDstarstar,20210126190122_392,131,16116840823875330,"(40, 120)"
1600,RLSSDstarstar,20210126190122_407,288,16116840824004992,"(40, 120)"
1600,RLSSDstarstar,20210126190122_441,54,16116840824393540,"(40, 120)"
1600,RLSSDstarstar,20210126190122_466,275,16116840824582650,"(40, 120)"
900,RLSSDstarstar,20210126190122_469,85,16116840824676900,"(30, 90)"
900,RLSSDstarstar,20210126190122_472,126,16116840824700480,"(30, 90)"
1600,RLSSDstarstar,20210126190122_707,6777,16116840824729390,"(40, 120)"
900,RLSSDstarstar,20210126190122_71,95,16116840827081430,"(30, 90)"
900,RLSSDstarstar,20210126190122_713,57,16116840827118540,"(30, 90)"
900,RLSSDstarstar,20210126190122_731,35,16116840827306982,"(30, 90)"
900,RLSSDstarstar,20210126190122_734,67,16116840827325380,"(30, 90)"
900,RLSSDstarstar,20210126190122_738,219,16116840827351070,"(30, 90)"
1600,RLSSDstarstar,20210126190122_753,364,16116840827395800,"(40, 120)"
1600,RLSSDstarstar,20210126190122_761,215,16116840827544260,"(40, 120)"
900,RLSSDstarstar,20210126190122_769,139,16116840827666240,"(30, 90)"
1600,RLSSDstarstar,20210126190122_778,289,16116840827704510,"(40, 120)"
1600,RLSSDstarstar,20210126190122_783,155,16116840827795570,"(40, 120)"
1600,RLSSDstarstar,20210126190123_022,609,16116840830074990,"(40, 120)"
1600,RLSSDstarstar,20210126190123_024,37,16116840830237340,"(40, 120)"
1600,RLSSDstarstar,20210126190123_059,581,16116840830424200,"(40, 120)"
1600,RLSSDstarstar,20210126190123_081,273,16116840830724152,"(40, 120)"
900,RLSSDstarstar,20210126190123_087,82,16116840830854370,"(30, 90)"
900,RLSSDstarstar,20210126190123_103,95,16116840831007390,"(30, 90)"
1600,RLSSDstarstar,20210126190123_139,715,16116840831138890,"(40, 120)"
900,RLSSDstarstar,20210126190123_142,53,16116840831407540,"(30, 90)"
900,RLSSDstarstar,20210126190123_146,92,16116840831436480,"(30, 90)"
900,RLSSDstarstar,20210126190123_155,261,16116840831481990,"(30, 90)"
900,RLSSDstarstar,20210126190123_159,133,16116840831563310,"(30, 90)"
900,RLSSDstarstar,20210126190123_173,164,16116840831676750,"(30, 90)"
900,RLSSDstarstar,20210126190123_182,249,16116840831741350,"(30, 90)"
1600,RLSSDstarstar,20210126190123_19,189,16116840831839200,"(40, 120)"
1600,RLSSDstarstar,20210126190123_196,98,16116840831918420,"(40, 120)"
900,RLSSDstarstar,20210126190123_2,82,16116840831973560,"(30, 90)"
1600,RLSSDstarstar,20210126190123_242,429,16116840832290700,"(40, 120)"
1600,RLSSDstarstar,20210126190123_25,143,16116840832438530,"(40, 120)"
1600,RLSSDstarstar,20210126190123_256,162,16116840832519190,"(40, 120)"
1600,RLSSDstarstar,20210126190123_265,253,16116840832571550,"(40, 120)"
900,RLSSDstarstar,20210126190123_304,164,16116840833007750,"(30, 90)"
900,RLSSDstarstar,20210126190123_307,43,16116840833058710,"(30, 90)"
900,RLSSDstarstar,20210126190123_542,82,16116840835403900,"(30, 90)"
1600,RLSSDstarstar,20210126190123_557,228,16116840835485352,"(40, 120)"
900,RLSSDstarstar,20210126190123_56,96,16116840835583620,"(30, 90)"
900,RLSSDstarstar,20210126190123_586,45,16116840835847918,"(30, 90)"
1600,RLSSDstarstar,20210126190123_6,171,16116840835949020,"(40, 120)"
1600,RLSSDstarstar,20210126190123_607,115,16116840836037322,"(40, 120)"
900,RLSSDstarstar,20210126190123_623,357,16116840836153810,"(30, 90)"
900,RLSSDstarstar,20210126190123_668,42,16116840836673350,"(30, 90)"
1600,RLSSDstarstar,20210126190123_713,668,16116840836879910,"(40, 120)"
900,RLSSDstarstar,20210126190123_718,155,16116840837148768,"(30, 90)"
900,RLSSDstarstar,20210126190123_722,66,16116840837196860,"(30, 90)"
900,RLSSDstarstar,20210126190123_742,143,16116840837375850,"(30, 90)"
1600,RLSSDstarstar,20210126190123_779,261,16116840837682620,"(40, 120)"
900,RLSSDstarstar,20210126190123_786,161,16116840837804450,"(30, 90)"
1600,RLSSDstarstar,20210126190123_803,403,16116840837901640,"(40, 120)"
1600,RLSSDstarstar,20210126190123_825,174,16116840838178000,"(40, 120)"
900,RLSSDstarstar,20210126190123_83,107,16116840838265000,"(30, 90)"
1600,RLSSDstarstar,20210126190123_843,429,16116840838311190,"(40, 120)"
1600,RLSSDstarstar,20210126190123_85,181,16116840838442882,"(40, 120)"
1600,RLSSDstarstar,20210126190123_857,231,16116840838516800,"(40, 120)"
900,RLSSDstarstar,20210126190123_859,47,16116840838582550,"(30, 90)"
900,RLSSDstarstar,20210126190123_989,513,16116840839713408,"(30, 90)"
900,RLSSDstarstar,20210126190123_991,65,16116840839901790,"(30, 90)"
900,RLSSDstarstar,20210126190124_823,63,16116840848219048,"(30, 90)"
1600,RLSSDstarstar,20210126190124_83,144,16116840848245070,"(40, 120)"
1600,RLSSDstarstar,20210126190124_852,208,16116840848427178,"(40, 120)"
1600,RLSSDstarstar,20210126190124_859,59,16116840848567030,"(40, 120)"
900,RLSSDstarstar,20210126190124_879,78,16116840848772580,"(30, 90)"
900,RLSSDstarstar,20210126190124_884,64,16116840848813800,"(30, 90)"
1600,RLSSDstarstar,20210126190124_899,328,16116840848857420,"(40, 120)"
1600,RLSSDstarstar,20210126190124_906,210,16116840849012960,"(40, 120)"
1600,RLSSDstarstar,20210126190124_946,125,16116840849427640,"(40, 120)"
1600,RLSSDstarstar,20210126190124_957,348,16116840849473210,"(40, 120)"
900,RLSSDstarstar,20210126190124_96,56,16116840849584450,"(30, 90)"
900,RLSSDstarstar,20210126190124_964,74,16116840849612870,"(30, 90)"
1600,RLSSDstarstar,20210126190124_971,137,16116840849656260,"(40, 120)"
1600,RLSSDstarstar,20210126190124_98,157,16116840849752140,"(40, 120)"
900,RLSSDstarstar,20210126190124_993,129,16116840849895280,"(30, 90)"
1600,RLSSDstarstar,20210126190125_183,463,16116840851685290,"(40, 120)"
1600,RLSSDstarstar,20210126190125_207,320,16116840851953210,"(40, 120)"
1600,RLSSDstarstar,20210126190125_211,78,16116840852089920,"(40, 120)"
1600,RLSSDstarstar,20210126190125_224,289,16116840852135410,"(40, 120)"
1600,RLSSDstarstar,20210126190125_235,266,16116840852261168,"(40, 120)"
900,RLSSDstarstar,20210126190125_249,184,16116840852433350,"(30, 90)"
1600,RLSSDstarstar,20210126190125_271,75,16116840852687420,"(40, 120)"
900,RLSSDstarstar,20210126190125_286,51,16116840852850670,"(30, 90)"
1600,RLSSDstarstar,20210126190125_319,504,16116840852979838,"(40, 120)"
900,RLSSDstarstar,20210126190125_331,412,16116840853207960,"(30, 90)"
1600,RLSSDstarstar,20210126190148_026,291,16116841080153552,"(40, 120)"
1600,RLSSDstarstar,20210126190148_03,132,16116841080274580,"(40, 120)"
900,RLSSDstarstar,20210126190148_043,280,16116841080362930,"(30, 90)"
900,RLSSDstarstar,20210126190148_054,214,16116841080497140,"(30, 90)"
900,RLSSDstarstar,20210126190148_058,122,16116841080550390,"(30, 90)"
900,RLSSDstarstar,20210126190148_266,61,16116841082655530,"(30, 90)"
900,RLSSDstarstar,20210126190148_273,81,16116841082708458,"(30, 90)"
900,RLSSDstarstar,20210126190148_296,38,16116841082956470,"(30, 90)"
1600,RLSSDstarstar,20210126190148_312,123,16116841083079930,"(40, 120)"
900,RLSSDstarstar,20210126190148_34,93,16116841083383328,"(30, 90)"
900,RLSSDstarstar,20210126190148_346,183,16116841083408590,"(30, 90)"
900,RLSSDstarstar,20210126190148_358,46,16116841083572300,"(30, 90)"
1600,RLSSDstarstar,20210126190148_384,759,16116841083626110,"(40, 120)"
400,RLSSDstarstar,20210126190543_468,1635,16116843434122738,"(20, 100)"
100,RLSSDstarstar,20210126190636_722,4,16116843967074020,"(10, 50)"
400,RLSSDstarstar,20210126190636_727,138,16116843967238330,"(20, 100)"
400,RLSSDstarstar,20210126190636_73,91,16116843967287240,"(20, 100)"
100,RLSSDstarstar,20210126190636_731,15,16116843967313760,"(10, 50)"
100,RLSSDstarstar,20210126190636_776,66,16116843967750360,"(10, 50)"
100,RLSSDstarstar,20210126190636_806,10,16116843968063380,"(10, 50)"
400,RLSSDstarstar,20210126190636_822,261,16116843968164300,"(20, 100)"
100,RLSSDstarstar,20210126190636_849,43,16116843968482562,"(10, 50)"
400,RLSSDstarstar,20210126190636_852,63,16116843968503430,"(20, 100)"
400,RLSSDstarstar,20210126190636_883,35,16116843968824880,"(20, 100)"
100,RLSSDstarstar,20210126190648_66,7,16116844086606260,"(10, 50)"
400,RLSSDstarstar,20210126190648_678,360,16116844086707000,"(20, 100)"
100,RLSSDstarstar,20210126190648_68,24,16116844086800380,"(10, 50)"
100,RLSSDstarstar,20210126190648_681,10,16116844086814480,"(10, 50)"
400,RLSSDstarstar,20210126190648_693,303,16116844086823060,"(20, 100)"
100,RLSSDstarstar,20210126190648_699,9,16116844086993660,"(10, 50)"
400,RLSSDstarstar,20210126190648_707,222,16116844087004950,"(20, 100)"
400,RLSSDstarstar,20210126190648_761,66,16116844087603430,"(20, 100)"
400,RLSSDstarstar,20210126190648_865,2842,16116844087626150,"(20, 100)"
100,RLSSDstarstar,20210126190648_867,15,16116844088667450,"(10, 50)"
400,RLSSDstarstar,20210126190700_627,160,16116844206223490,"(20, 100)"
100,RLSSDstarstar,20210126190700_632,92,16116844206307508,"(10, 50)"
400,RLSSDstarstar,20210126190700_641,233,16116844206351130,"(20, 100)"
400,RLSSDstarstar,20210126190700_654,162,16116844206495040,"(20, 100)"
100,RLSSDstarstar,20210126190702_25,5859,16116844221404380,"(10, 50)"
400,RLSSDstarstar,20210126190702_256,112,16116844222531322,"(20, 100)"
100,RLSSDstarstar,20210126190702_26,7,16116844222603372,"(10, 50)"
100,RLSSDstarstar,20210126190702_261,29,16116844222612660,"(10, 50)"
400,RLSSDstarstar,20210126190717_743,97,16116844377415060,"(20, 100)"
100,RLSSDstarstar,20210126190717_745,24,16116844377449220,"(10, 50)"
400,RLSSDstarstar,20210126190717_752,118,16116844377503610,"(20, 100)"
400,RLSSDstarstar,20210126190717_874,66,16116844378721830,"(20, 100)"
100,RLSSDstarstar,20210126190717_883,332,16116844378756320,"(10, 50)"
400,RLSSDstarstar,20210126190717_886,30,16116844378863658,"(20, 100)"
400,RLSSDstarstar,20210126190738_79,908910,16116844378878890,"(20, 100)"
100,RLSSDstarstar,20210126190738_911,6,16116844589108470,"(10, 50)"
100,RLSSDstarstar,20210126190738_912,18,16116844589117300,"(10, 50)"
400,RLSSDstarstar,20210126190738_916,125,16116844589140502,"(20, 100)"
100,RLSSDstarstar,20210126190738_922,28,16116844589215950,"(10, 50)"
100,RLSSDstarstar,20210126190738_925,76,16116844589234632,"(10, 50)"
100,RLSSDstarstar,20210126190815_452,43,16116844954515050,"(10, 50)"
400,RLSSDstarstar,20210126190815_454,54,16116844954532690,"(20, 100)"
100,RLSSDstarstar,20210126190815_469,693,16116844954554100,"(10, 50)"
100,RLSSDstarstar,20210126191118_356,41,16116846783555750,"(10, 50)"
100,RLSSDstarstar,20210126191118_367,47,16116846783660950,"(10, 50)"
100,RLSSDstarstar,20210126191118_372,50,16116846783715730,"(10, 50)"
100,RLSSDstarstar,20210126191118_374,36,16116846783738570,"(10, 50)"
100,RLSSDstarstar,20210126191118_378,19,16116846783785780,"(10, 50)"
100,RLSSDstarstar,20210126191118_38,24,16116846783797420,"(10, 50)"
100,RLSSDstarstar,20210126191118_381,5,16116846783808930,"(10, 50)"
100,RLSSDstarstar,20210126191118_382,71,16116846783819360,"(10, 50)"
100,RLSSDstarstar,20210126191118_469,17,16116846784690530,"(10, 50)"
100,RLSSDstarstar,20210126191118_478,119,16116846784733730,"(10, 50)"
100,RLSSDstarstar,20210126191118_481,13,16116846784808630,"(10, 50)"
100,RLSSDstarstar,20210126191118_483,20,16116846784829530,"(10, 50)"
100,RLSSDstarstar,20210126191118_512,71,16116846785111150,"(10, 50)"
100,RLSSDstarstar,20210126191118_542,62,16116846785412610,"(10, 50)"
100,RLSSDstarstar,20210126191118_545,40,16116846785444332,"(10, 50)"
100,RLSSDstarstar,20210126191118_573,90,16116846785716350,"(10, 50)"
100,RLSSDstarstar,20210126191118_589,759,16116846785748000,"(10, 50)"
100,RLSSDstarstar,20210126191118_601,41,16116846786009770,"(10, 50)"
100,RLSSDstarstar,20210126191118_602,24,16116846786023200,"(10, 50)"
100,RLSSDstarstar,20210126191118_634,30,16116846786337718,"(10, 50)"
100,RLSSDstarstar,20210126191118_646,20,16116846786462380,"(10, 50)"
100,RLSSDstarstar,20210126191118_773,30,16116846787724208,"(10, 50)"
100,RLSSDstarstar,20210126191118_784,344,16116846787751560,"(10, 50)"
100,RLSSDstarstar,20210126191118_786,18,16116846787856318,"(10, 50)"
100,RLSSDstarstar,20210126191118_887,4725,16116846787912080,"(10, 50)"
100,RLSSDstarstar,20210126191118_889,45,16116846788885400,"(10, 50)"
100,RLSSDstarstar,20210126191118_891,65,16116846788897840,"(10, 50)"
100,RLSSDstarstar,20210126191118_891,3,16116846788917192,"(10, 50)"
100,RLSSDstarstar,20210126191118_895,135,16116846788923308,"(10, 50)"
100,RLSSDstarstar,20210126191118_897,79,16116846788962850,"(10, 50)"
100,RLSSDstarstar,20210126191119_073,10177,16116846788990340,"(10, 50)"
100,RLSSDstarstar,20210126191119_153,4761,16116846790745430,"(10, 50)"
100,RLSSDstarstar,20210126191119_154,15,16116846791543540,"(10, 50)"
100,RLSSDstarstar,20210126191119_158,80,16116846791565310,"(10, 50)"
100,RLSSDstarstar,20210126191119_326,7441,16116846791998370,"(10, 50)"
100,RLSSDstarstar,20210126191119_351,645,16116846793387970,"(10, 50)"
100,RLSSDstarstar,20210126191119_353,55,16116846793524240,"(10, 50)"
100,RLSSDstarstar,20210126191119_358,108,16116846793548080,"(10, 50)"
100,RLSSDstarstar,20210126191119_36,54,16116846793596560,"(10, 50)"
100,RLSSDstarstar,20210126191119_362,40,16116846793612780,"(10, 50)"
100,RLSSDstarstar,20210126191119_375,636,16116846793636160,"(10, 50)"
100,RLSSDstarstar,20210126191119_389,36,16116846793885250,"(10, 50)"
100,RLSSDstarstar,20210126191119_391,27,16116846793908752,"(10, 50)"
100,RLSSDstarstar,20210126191441_942,5269,16116848818469890,"(10, 50)"
100,RLSSDstarstar,20210126191442_054,5983,16116848819451858,"(10, 50)"
100,RLSSDstarstar,20210126191442_129,366,16116848821126880,"(10, 50)"
