R,algorithm,date,iteration,seed,size,λ
10,ea1pλSASD,20201204151307_282,246,16070911872578180,100,10
10,ea1pλSASD,20201204151307_284,255,16070911872618470,100,10
10,ea1pλSASD,20201204151307_29,255,16070911872696050,100,10
10,ea1pλSASD,20201204151307_294,150,16070911872828692,100,10
10,ea1pλSASD,20201204151307_302,232,16070911872849950,100,10
10,ea1pλSASD,20201204151307_307,175,16070911872951960,100,10
10,ea1pλSASD,20201204151307_316,525,16070911872783270,100,10
10,ea1pλSASD,20201204151307_321,162,16070911873085000,100,10
10,ea1pλSASD,20201204151307_33,160,16070911873168932,100,10
10,ea1pλSASD,20201204151307_34,152,16070911873220180,100,10
10,ea1pλSASD,20201204151307_342,479,16070911873033350,100,10
10,ea1pλSASD,20201204151307_343,431,16070911873084750,100,10
10,ea1pλSASD,20201204151307_35,163,16070911873312850,100,10
10,ea1pλSASD,20201204151307_365,233,16070911873431100,100,10
10,ea1pλSASD,20201204151307_37,236,16070911873414750,100,10
10,ea1pλSASD,20201204151307_375,266,16070911873506970,100,10
10,ea1pλSASD,20201204151307_385,411,16070911873442350,100,10
10,ea1pλSASD,20201204151307_388,191,16070911873660210,100,10
10,ea1pλSASD,20201204151307_39,181,16070911873708320,100,10
10,ea1pλSASD,20201204151307_404,161,16070911873867630,100,10
10,ea1pλSASD,20201204151307_409,335,16070911873763660,100,10
10,ea1pλSASD,20201204151307_415,248,16070911873906510,100,10
10,ea1pλSASD,20201204151307_421,165,16070911874050530,100,10
10,ea1pλSASD,20201204151307_424,392,16070911873886982,100,10
10,ea1pλSASD,20201204151307_441,298,16070911874104260,100,10
10,ea1pλSASD,20201204151307_447,159,16070911874249520,100,10
10,ea1pλSASD,20201204151307_453,318,16070911874166050,100,10
10,ea1pλSASD,20201204151307_458,322,16070911874222640,100,10
10,ea1pλSASD,20201204151307_464,304,16070911874415540,100,10
10,ea1pλSASD,20201204151307_47,200,16070911874484090,100,10
10,ea1pλSASD,20201204151307_474,179,16070911874540270,100,10
10,ea1pλSASD,20201204151307_523,139,16070911874649260,100,10
10,ea1pλSASD,20201204151307_533,315,16070911874594740,100,10
10,ea1pλSASD,20201204151307_539,248,16070911874706358,100,10
10,ea1pλSASD,20201204151307_553,336,16070911875241620,100,10
10,ea1pλSASD,20201204151307_554,315,16070911875191122,100,10
10,ea1pλSASD,20201204151307_558,188,16070911875338920,100,10
10,ea1pλSASD,20201204151307_573,199,16070911875585630,100,10
10,ea1pλSASD,20201204151307_576,406,16070911875405540,100,10
10,ea1pλSASD,20201204151307_586,377,16070911875546830,100,10
10,ea1pλSASD,20201204151307_59,370,16070911875544282,100,10
10,ea1pλSASD,20201204151307_59,142,16070911875740098,100,10
10,ea1pλSASD,20201204151307_598,192,16070911875768640,100,10
10,ea1pλSASD,20201204151307_605,195,16070911875868570,100,10
10,ea1pλSASD,20201204151307_618,265,16070911875910470,100,10
10,ea1pλSASD,20201204151307_619,228,16070911875990680,100,10
10,ea1pλSASD,20201204151307_619,274,16070911875909070,100,10
10,ea1pλSASD,20201204151307_642,171,16070911876193668,100,10
10,ea1pλSASD,20201204151307_644,409,16070911876058980,100,10
10,ea1pλSASD,20201204151307_656,361,16070911876194950,100,10
10,ea1pλSASD,20201204151307_664,192,16070911876426960,100,10
10,ea1pλSASD,20201204151307_677,101,16070911876655220,100,10
10,ea1pλSASD,20201204151307_679,272,16070911876568010,100,10
10,ea1pλSASD,20201204151307_687,331,16070911876567940,100,10
10,ea1pλSASD,20201204151307_69,251,16070911876653820,100,10
10,ea1pλSASD,20201204151307_703,220,16070911876804450,100,10
10,ea1pλSASD,20201204151307_703,154,16070911876884900,100,10
10,ea1pλSASD,20201204151307_717,403,16070911876779880,100,10
10,ea1pλSASD,20201204151307_719,259,16070911876914390,100,10
10,ea1pλSASD,20201204151307_72,172,16070911877042950,100,10
10,ea1pλSASD,20201204151307_729,243,16070911877041480,100,10
10,ea1pλSASD,20201204151307_741,196,16070911877208770,100,10
10,ea1pλSASD,20201204151307_754,409,16070911877185230,100,10
10,ea1pλSASD,20201204151307_755,316,16070911877198470,100,10
10,ea1pλSASD,20201204151307_758,234,16070911877299970,100,10
10,ea1pλSASD,20201204151307_774,259,16070911877424550,100,10
10,ea1pλSASD,20201204151307_776,163,16070911877591730,100,10
10,ea1pλSASD,20201204151307_78,280,16070911877563520,100,10
10,ea1pλSASD,20201204151307_783,319,16070911877548940,100,10
10,ea1pλSASD,20201204151307_801,177,16070911877841790,100,10
10,ea1pλSASD,20201204151307_802,221,16070911877772110,100,10
10,ea1pλSASD,20201204151307_803,300,16070911877751902,100,10
10,ea1pλSASD,20201204151307_811,336,16070911877815700,100,10
10,ea1pλSASD,20201204151307_819,171,16070911878017110,100,10
10,ea1pλSASD,20201204151307_82,180,16070911878035020,100,10
10,ea1pλSASD,20201204151307_827,159,16070911878118890,100,10
10,ea1pλSASD,20201204151307_83,261,16070911878025580,100,10
10,ea1pλSASD,20201204151307_844,233,16070911878197802,100,10
10,ea1pλSASD,20201204151307_85,250,16070911878210412,100,10
10,ea1pλSASD,20201204151307_857,190,16070911878308890,100,10
10,ea1pλSASD,20201204151307_868,326,16070911878283330,100,10
10,ea1pλSASD,20201204151307_876,133,16070911878589530,100,10
10,ea1pλSASD,20201204151307_883,349,16070911878509350,100,10
10,ea1pλSASD,20201204151307_89,369,16070911878459930,100,10
10,ea1pλSASD,20201204151307_894,163,16070911878773970,100,10
10,ea1pλSASD,20201204151307_908,353,16070911878692340,100,10
10,ea1pλSASD,20201204151307_916,319,16070911878840670,100,10
10,ea1pλSASD,20201204151307_922,318,16070911878905270,100,10
10,ea1pλSASD,20201204151307_927,290,16070911878953050,100,10
10,ea1pλSASD,20201204151307_927,186,16070911879086590,100,10
10,ea1pλSASD,20201204151307_936,175,16070911879169732,100,10
10,ea1pλSASD,20201204151307_937,93,16070911879275480,100,10
10,ea1pλSASD,20201204151307_985,210,16070911879231880,100,10
10,ea1pλSASD,20201204151307_988,173,16070911879282342,100,10
10,ea1pλSASD,20201204151308_002,208,16070911879379390,100,10
10,ea1pλSASD,20201204151308_006,173,16070911879888340,100,10
10,ea1pλSASD,20201204151308_007,316,16070911879367850,100,10
10,ea1pλSASD,20201204151308_008,232,16070911879862090,100,10
10,ea1pλSASD,20201204151308_024,193,16070911880031960,100,10
10,ea1pλSASD,20201204151308_028,208,16070911880087870,100,10
10,ea1pλSASD,20201204151308_032,257,16070911880070220,100,10
10,ea1pλSASD,20201204151308_033,249,16070911880081862,100,10
10,ea1pλSASD,20201204151308_049,152,16070911880330870,100,10
10,ea1pλSASD,20201204151308_05,129,16070911880342810,100,10
10,ea1pλSASD,20201204151308_065,376,16070911880249700,100,10
10,ea1pλSASD,20201204151308_066,356,16070911880296472,100,10
10,ea1pλSASD,20201204151308_081,224,16070911880500310,100,10
10,ea1pλSASD,20201204151308_083,170,16070911880660990,100,10
10,ea1pλSASD,20201204151308_092,305,16070911880673590,100,10
10,ea1pλSASD,20201204151308_094,128,16070911880819760,100,10
10,ea1pλSASD,20201204151308_095,352,16070911880506540,100,10
10,ea1pλSASD,20201204151308_098,150,16070911880836760,100,10
10,ea1pλSASD,20201204151308_11,183,16070911880930250,100,10
10,ea1pλSASD,20201204151308_121,270,16070911880951120,100,10
10,ea1pλSASD,20201204151308_122,253,16070911880964078,100,10
10,ea1pλSASD,20201204151308_126,159,16070911881114718,100,10
10,ea1pλSASD,20201204151308_139,182,16070911881217340,100,10
10,ea1pλSASD,20201204151308_139,360,16070911880988560,100,10
10,ea1pλSASD,20201204151308_141,201,16070911881226270,100,10
10,ea1pλSASD,20201204151308_149,110,16070911881395950,100,10
10,ea1pλSASD,20201204151308_152,264,16070911881273820,100,10
10,ea1pλSASD,20201204151308_153,144,16070911881422580,100,10
10,ea1pλSASD,20201204151308_166,293,16070911881404008,100,10
10,ea1pλSASD,20201204151308_17,163,16070911881538040,100,10
10,ea1pλSASD,20201204151308_182,316,16070911881534230,100,10
10,ea1pλSASD,20201204151308_187,204,16070911881712330,100,10
10,ea1pλSASD,20201204151308_194,259,16070911881671122,100,10
10,ea1pλSASD,20201204151308_198,127,16070911881830720,100,10
10,ea1pλSASD,20201204151308_209,249,16070911881875860,100,10
10,ea1pλSASD,20201204151308_214,480,16070911881712270,100,10
10,ea1pλSASD,20201204151308_215,192,16070911881992878,100,10
10,ea1pλSASD,20201204151308_226,315,16070911881947970,100,10
10,ea1pλSASD,20201204151308_241,389,16070911882099832,100,10
10,ea1pλSASD,20201204151308_243,206,16070911882270600,100,10
10,ea1pλSASD,20201204151308_245,337,16070911882160690,100,10
10,ea1pλSASD,20201204151308_25,370,16070911882155312,100,10
10,ea1pλSASD,20201204151308_256,103,16070911882421760,100,10
10,ea1pλSASD,20201204151308_274,155,16070911882512800,100,10
10,ea1pλSASD,20201204151308_278,241,16070911882457070,100,10
10,ea1pλSASD,20201204151308_279,250,16070911882441772,100,10
10,ea1pλSASD,20201204151308_283,183,16070911882567570,100,10
10,ea1pλSASD,20201204151308_3,190,16070911882759080,100,10
10,ea1pλSASD,20201204151308_301,240,16070911882789390,100,10
10,ea1pλSASD,20201204151308_309,264,16070911882844130,100,10
10,ea1pλSASD,20201204151308_317,407,16070911882796760,100,10
10,ea1pλSASD,20201204151308_323,211,16070911883020238,100,10
10,ea1pλSASD,20201204151308_329,289,16070911883009340,100,10
10,ea1pλSASD,20201204151308_34,247,16070911883192670,100,10
10,ea1pλSASD,20201204151308_345,347,16070911883096350,100,10
10,ea1pλSASD,20201204151308_346,183,16070911883297660,100,10
10,ea1pλSASD,20201204151308_35,232,16070911883242800,100,10
10,ea1pλSASD,20201204151308_361,253,16070911883409268,100,10
10,ea1pλSASD,20201204151308_369,176,16070911883473230,100,10
10,ea1pλSASD,20201204151308_371,203,16070911883464560,100,10
10,ea1pλSASD,20201204151308_412,161,16070911883518960,100,10
10,ea1pλSASD,20201204151308_429,216,16070911883617188,100,10
10,ea1pλSASD,20201204151308_431,146,16070911884126120,100,10
10,ea1pλSASD,20201204151308_433,203,16070911883703210,100,10
10,ea1pλSASD,20201204151308_454,389,16070911884130190,100,10
10,ea1pλSASD,20201204151308_459,348,16070911884307330,100,10
10,ea1pλSASD,20201204151308_461,342,16070911884343930,100,10
10,ea1pλSASD,20201204151308_464,309,16070911884316270,100,10
10,ea1pλSASD,20201204151308_474,142,16070911884548882,100,10
10,ea1pλSASD,20201204151308_498,374,16070911884596220,100,10
10,ea1pλSASD,20201204151308_501,276,16070911884653038,100,10
10,ea1pλSASD,20201204151308_503,328,16070911884625102,100,10
10,ea1pλSASD,20201204151308_508,332,16070911884754760,100,10
10,ea1pλSASD,20201204151308_534,262,16070911885015690,100,10
10,ea1pλSASD,20201204151308_546,411,16070911884999822,100,10
10,ea1pλSASD,20201204151308_55,441,16070911885036610,100,10
10,ea1pλSASD,20201204151308_554,359,16070911885085790,100,10
10,ea1pλSASD,20201204151308_559,95,16070911885471840,100,10
10,ea1pλSASD,20201204151308_586,313,16070911885513220,100,10
10,ea1pλSASD,20201204151308_591,393,16070911885355320,100,10
10,ea1pλSASD,20201204151308_594,175,16070911885551910,100,10
10,ea1pλSASD,20201204151308_617,160,16070911885604680,100,10
10,ea1pλSASD,20201204151308_636,177,16070911886181720,100,10
10,ea1pλSASD,20201204151308_641,224,16070911885928630,100,10
10,ea1pλSASD,20201204151308_646,328,16070911885949430,100,10
10,ea1pλSASD,20201204151308_654,395,16070911885873540,100,10
10,ea1pλSASD,20201204151308_669,197,16070911886477138,100,10
10,ea1pλSASD,20201204151308_677,449,16070911886373520,100,10
10,ea1pλSASD,20201204151308_678,244,16070911886550920,100,10
10,ea1pλSASD,20201204151308_684,411,16070911886415948,100,10
10,ea1pλSASD,20201204151308_693,248,16070911886705430,100,10
10,ea1pλSASD,20201204151308_706,160,16070911886854930,100,10
10,ea1pλSASD,20201204151308_716,278,16070911886776070,100,10
10,ea1pλSASD,20201204151308_723,133,16070911887072710,100,10
10,ea1pλSASD,20201204151308_724,342,16070911886943690,100,10
10,ea1pλSASD,20201204151308_737,157,16070911887245300,100,10
10,ea1pλSASD,20201204151308_74,203,16070911887175410,100,10
10,ea1pλSASD,20201204151308_745,197,16070911887238440,100,10
10,ea1pλSASD,20201204151308_765,198,16070911887457090,100,10
10,ea1pλSASD,20201204151308_782,383,16070911887383740,100,10
10,ea1pλSASD,20201204151308_783,408,16070911887409192,100,10
10,ea1pλSASD,20201204151308_813,402,16070911887663780,100,10
10,ea1pλSASD,20201204151308_814,294,16070911887833340,100,10
10,ea1pλSASD,20201204151308_816,306,16070911887844090,100,10
10,ea1pλSASD,20201204151308_835,234,16070911888146638,100,10
10,ea1pλSASD,20201204151308_839,298,16070911888145390,100,10
10,ea1pλSASD,20201204151308_849,471,16070911888145390,100,10
10,ea1pλSASD,20201204151308_852,128,16070911888402988,100,10
10,ea1pλSASD,20201204151308_857,210,16070911888402988,100,10
10,ea1pλSASD,20201204151308_868,427,16070911888366010,100,10
10,ea1pλSASD,20201204151308_872,285,16070911888501220,100,10
10,ea1pλSASD,20201204151308_874,178,16070911888577600,100,10
10,ea1pλSASD,20201204151308_892,239,16070911888724840,100,10
10,ea1pλSASD,20201204151308_894,189,16070911888749868,100,10
10,ea1pλSASD,20201204151308_894,236,16070911888692328,100,10
10,ea1pλSASD,20201204151308_939,413,16070911888524870,100,10
10,ea1pλSASD,20201204151308_95,198,16070911888949670,100,10
10,ea1pλSASD,20201204151308_952,251,16070911888932980,100,10
10,ea1pλSASD,20201204151308_959,266,16070911889400390,100,10
10,ea1pλSASD,20201204151308_966,197,16070911889513790,100,10
10,ea1pλSASD,20201204151308_969,539,16070911889366720,100,10
10,ea1pλSASD,20201204151308_97,260,16070911889528192,100,10
10,ea1pλSASD,20201204151308_984,302,16070911889601318,100,10
10,ea1pλSASD,20201204151308_989,201,16070911889699048,100,10
10,ea1pλSASD,20201204151308_99,306,16070911889664530,100,10
10,ea1pλSASD,20201204151308_992,213,16070911889709590,100,10
10,ea1pλSASD,20201204151309_004,142,16070911889926470,100,10
10,ea1pλSASD,20201204151309_006,263,16070911889848210,100,10
10,ea1pλSASD,20201204151309_01,228,16070911889914020,100,10
10,ea1pλSASD,20201204151309_016,318,16070911889900290,100,10
10,ea1pλSASD,20201204151309_018,157,16070911890047620,100,10
10,ea1pλSASD,20201204151309_026,252,16070911890072860,100,10
10,ea1pλSASD,20201204151309_032,185,16070911890193750,100,10
10,ea1pλSASD,20201204151309_037,124,16070911890275090,100,10
10,ea1pλSASD,20201204151309_04,164,16070911890275090,100,10
10,ea1pλSASD,20201204151309_044,341,16070911890166050,100,10
10,ea1pλSASD,20201204151309_052,157,16070911890378240,100,10
10,ea1pλSASD,20201204151309_055,183,16070911890408152,100,10
10,ea1pλSASD,20201204151309_057,164,16070911890449620,100,10
10,ea1pλSASD,20201204151309_058,317,16070911890335550,100,10
10,ea1pλSASD,20201204151309_065,125,16070911890563828,100,10
10,ea1pλSASD,20201204151309_068,160,16070911890534250,100,10
10,ea1pλSASD,20201204151309_069,114,16070911890595210,100,10
10,ea1pλSASD,20201204151309_07,163,16070911890578480,100,10
10,ea1pλSASD,20201204151309_078,115,16070911890687940,100,10
10,ea1pλSASD,20201204151309_083,202,16070911890664510,100,10
10,ea1pλSASD,20201204151309_092,250,16070911890711960,100,10
10,ea1pλSASD,20201204151309_1,174,16070911890837150,100,10
10,ea1pλSASD,20201204151309_108,504,16070911890695880,100,10
10,ea1pλSASD,20201204151309_112,207,16070911890935300,100,10
10,ea1pλSASD,20201204151309_123,233,16070911891014860,100,10
10,ea1pλSASD,20201204151309_126,216,16070911891092492,100,10
10,ea1pλSASD,20201204151309_129,208,16070911891130130,100,10
10,ea1pλSASD,20201204151309_132,362,16070911891091090,100,10
10,ea1pλSASD,20201204151309_14,210,16070911891238740,100,10
10,ea1pλSASD,20201204151309_152,343,16070911891273840,100,10
10,ea1pλSASD,20201204151309_156,422,16070911891296862,100,10
10,ea1pλSASD,20201204151309_159,255,16070911891413210,100,10
10,ea1pλSASD,20201204151309_162,370,16070911891326510,100,10
10,ea1pλSASD,20201204151309_172,151,16070911891601290,100,10
10,ea1pλSASD,20201204151309_174,215,16070911891564560,100,10
10,ea1pλSASD,20201204151309_182,336,16070911891534960,100,10
10,ea1pλSASD,20201204151309_191,205,16070911891750040,100,10
10,ea1pλSASD,20201204151309_195,209,16070911891731082,100,10
10,ea1pλSASD,20201204151309_198,498,16070911891627950,100,10
10,ea1pλSASD,20201204151309_2,244,16070911891835350,100,10
10,ea1pλSASD,20201204151309_207,181,16070911891925458,100,10
10,ea1pλSASD,20201204151309_214,179,16070911892008410,100,10
10,ea1pλSASD,20201204151309_219,146,16070911892084710,100,10
10,ea1pλSASD,20201204151309_22,216,16070911891989068,100,10
10,ea1pλSASD,20201204151309_224,273,16070911891955650,100,10
10,ea1pλSASD,20201204151309_236,228,16070911892155110,100,10
10,ea1pλSASD,20201204151309_239,322,16070911892198040,100,10
10,ea1pλSASD,20201204151309_251,152,16070911892399640,100,10
10,ea1pλSASD,20201204151309_256,493,16070911892208100,100,10
10,ea1pλSASD,20201204151309_265,159,16070911892522960,100,10
10,ea1pλSASD,20201204151309_264,464,16070911892245910,100,10
10,ea1pλSASD,20201204151309_312,512,16070911892368218,100,10
10,ea1pλSASD,20201204151309_312,226,16070911892569252,100,10
10,ea1pλSASD,20201204151309_315,162,16070911893038580,100,10
10,ea1pλSASD,20201204151309_319,194,16070911893039638,100,10
10,ea1pλSASD,20201204151309_327,165,16070911893126020,100,10
10,ea1pλSASD,20201204151309_328,156,16070911893163860,100,10
10,ea1pλSASD,20201204151309_329,252,16070911893130000,100,10
10,ea1pλSASD,20201204151309_341,126,16070911893282380,100,10
10,ea1pλSASD,20201204151309_35,452,16070911893194690,100,10
10,ea1pλSASD,20201204151309_351,326,16070911893287700,100,10
10,ea1pλSASD,20201204151309_36,233,16070911893416430,100,10
10,ea1pλSASD,20201204151309_366,528,16070911893299760,100,10
10,ea1pλSASD,20201204151309_37,285,16070911893506690,100,10
10,ea1pλSASD,20201204151309_37,239,16070911893521710,100,10
10,ea1pλSASD,20201204151309_371,141,16070911893607550,100,10
10,ea1pλSASD,20201204151309_385,225,16070911893710180,100,10
10,ea1pλSASD,20201204151309_396,345,16070911893711740,100,10
10,ea1pλSASD,20201204151309_402,422,16070911893668220,100,10
10,ea1pλSASD,20201204151309_405,176,16070911893862490,100,10
10,ea1pλSASD,20201204151309_419,210,16070911894033648,100,10
10,ea1pλSASD,20201204151309_421,261,16070911893968720,100,10
10,ea1pλSASD,20201204151309_422,238,16070911894034842,100,10
10,ea1pλSASD,20201204151309_425,232,16070911894063000,100,10
10,ea1pλSASD,20201204151309_435,170,16070911894217802,100,10
10,ea1pλSASD,20201204151309_444,234,16070911894255940,100,10
10,ea1pλSASD,20201204151309_449,337,16070911894197960,100,10
10,ea1pλSASD,20201204151309_45,334,16070911894234890,100,10
10,ea1pλSASD,20201204151309_457,266,16070911894365310,100,10
10,ea1pλSASD,20201204151309_469,227,16070911894512200,100,10
10,ea1pλSASD,20201204151309_472,309,16070911894455522,100,10
10,ea1pλSASD,20201204151309_473,220,16070911894582870,100,10
10,ea1pλSASD,20201204151309_476,344,16070911894495120,100,10
10,ea1pλSASD,20201204151309_486,176,16070911894704810,100,10
10,ea1pλSASD,20201204151309_493,161,16070911894768590,100,10
10,ea1pλSASD,20201204151309_503,99,16070911894938632,100,10
10,ea1pλSASD,20201204151309_506,370,16070911894740960,100,10
10,ea1pλSASD,20201204151309_51,427,16070911894733210,100,10
10,ea1pλSASD,20201204151309_518,343,16070911894870090,100,10
10,ea1pλSASD,20201204151309_534,407,16070911895066250,100,10
10,ea1pλSASD,20201204151309_535,207,16070911895190660,100,10
10,ea1pλSASD,20201204151309_537,457,16070911895039188,100,10
10,ea1pλSASD,20201204151309_537,409,16070911895113810,100,10
10,ea1pλSASD,20201204151309_551,228,16070911895379780,100,10
10,ea1pλSASD,20201204151309_556,403,16070911895363000,100,10
10,ea1pλSASD,20201204151309_56,339,16070911895353900,100,10
10,ea1pλSASD,20201204151309_567,140,16070911895572350,100,10
10,ea1pλSASD,20201204151309_569,265,16070911895517350,100,10
10,ea1pλSASD,20201204151309_579,214,16070911895677330,100,10
10,ea1pλSASD,20201204151309_59,355,16070911895697442,100,10
10,ea1pλSASD,20210111135643_415,329,16103698028142850,100,10
10,ea1pλSASD,20210111135644_238,176,16103698042274020,100,10
10,ea1pλSASD,20210111135644_24,170,16103698042274020,100,10
10,ea1pλSASD,20210111135644_243,285,16103698042274020,100,10
10,ea1pλSASD,20210111135644_246,305,16103698042274020,100,10
10,ea1pλSASD,20210111135644_252,133,16103698042435290,100,10
10,ea1pλSASD,20210111135644_26,272,16103698042411130,100,10
10,ea1pλSASD,20210111135644_263,281,16103698042469800,100,10
10,ea1pλSASD,20210111135644_264,416,16103698042390740,100,10
10,ea1pλSASD,20210111135644_277,207,16103698042643660,100,10
10,ea1pλSASD,20210111135644_279,445,16103698042531518,100,10
10,ea1pλSASD,20210111135644_289,462,16103698042606430,100,10
10,ea1pλSASD,20210111135644_295,427,16103698042641302,100,10
10,ea1pλSASD,20210111135644_297,230,16103698042774530,100,10
10,ea1pλSASD,20210111135644_307,346,16103698042796460,100,10
10,ea1pλSASD,20210111135644_308,103,16103698042980680,100,10
10,ea1pλSASD,20210111135644_314,306,16103698042956910,100,10
10,ea1pλSASD,20210111135644_317,410,16103698042899740,100,10
10,ea1pλSASD,20210111135644_331,312,16103698043088182,100,10
10,ea1pλSASD,20210111135644_332,350,16103698043082640,100,10
10,ea1pλSASD,20210111135644_337,312,16103698043149740,100,10
10,ea1pλSASD,20210111135644_341,429,16103698043181010,100,10
10,ea1pλSASD,20210111135644_344,143,16103698043327720,100,10
10,ea1pλSASD,20210111135644_35,336,16103698043316730,100,10
10,ea1pλSASD,20210111135644_351,225,16103698043377550,100,10
10,ea1pλSASD,20210111135644_353,159,16103698043421370,100,10
10,ea1pλSASD,20210111135644_36,250,16103698043446460,100,10
10,ea1pλSASD,20210111135644_361,149,16103698043510690,100,10
10,ea1pλSASD,20210111135644_364,183,16103698043540800,100,10
10,ea1pλSASD,20210111135644_371,306,16103698043514380,100,10
10,ea1pλSASD,20210111135644_377,181,16103698043651500,100,10
10,ea1pλSASD,20210111135644_381,279,16103698043609500,100,10
10,ea1pλSASD,20210111135644_384,165,16103698043718850,100,10
10,ea1pλSASD,20210111135644_387,379,16103698043616900,100,10
10,ea1pλSASD,20210111135644_398,150,16103698043822710,100,10
10,ea1pλSASD,20210111135644_398,252,16103698043779590,100,10
10,ea1pλSASD,20210111135644_408,241,16103698043879110,100,10
10,ea1pλSASD,20210111135644_413,187,16103698043991190,100,10
10,ea1pλSASD,20210111135644_415,281,16103698043986462,100,10
10,ea1pλSASD,20210111135644_457,409,16103698043846950,100,10
10,ea1pλSASD,20210111135644_467,191,16103698044140142,100,10
10,ea1pλSASD,20210111135644_471,241,16103698044155260,100,10
10,ea1pλSASD,20210111135644_474,421,16103698044091230,100,10
10,ea1pλSASD,20210111135644_476,296,16103698044578890,100,10
10,ea1pλSASD,20210111135644_488,311,16103698044683630,100,10
10,ea1pλSASD,20210111135644_492,313,16103698044719930,100,10
10,ea1pλSASD,20210111135644_493,203,16103698044748580,100,10
10,ea1pλSASD,20210111135644_493,203,16103698044769670,100,10
10,ea1pλSASD,20210111135644_509,255,16103698044893690,100,10
10,ea1pλSASD,20210111135644_511,218,16103698044927450,100,10
10,ea1pλSASD,20210111135644_514,269,16103698044933660,100,10
10,ea1pλSASD,20210111135644_52,404,16103698044934740,100,10
10,ea1pλSASD,20210111135644_525,251,16103698045098060,100,10
10,ea1pλSASD,20210111135644_526,216,16103698045113810,100,10
10,ea1pλSASD,20210111135644_535,232,16103698045208370,100,10
10,ea1pλSASD,20210111135644_538,303,16103698045150910,100,10
10,ea1pλSASD,20210111135644_545,136,16103698045360980,100,10
10,ea1pλSASD,20210111135644_552,154,16103698045390440,100,10
10,ea1pλSASD,20210111135644_553,434,16103698045260410,100,10
10,ea1pλSASD,20210111135644_556,237,16103698045360950,100,10
10,ea1pλSASD,20210111135644_557,171,16103698045456120,100,10
10,ea1pλSASD,20210111135644_567,209,16103698045540790,100,10
10,ea1pλSASD,20210111135644_574,303,16103698045567870,100,10
10,ea1pλSASD,20210111135644_576,301,16103698045525950,100,10
10,ea1pλSASD,20210111135644_577,306,16103698045574328,100,10
10,ea1pλSASD,20210111135644_593,260,16103698045774000,100,10
10,ea1pλSASD,20210111135644_595,313,16103698045767820,100,10
10,ea1pλSASD,20210111135644_596,526,16103698045675480,100,10
10,ea1pλSASD,20210111135644_604,484,16103698045744700,100,10
10,ea1pλSASD,20210111135644_616,253,16103698045942060,100,10
10,ea1pλSASD,20210111135644_617,159,16103698046053060,100,10
10,ea1pλSASD,20210111135644_625,430,16103698045962680,100,10
10,ea1pλSASD,20210111135644_635,208,16103698046168398,100,10
10,ea1pλSASD,20210111135644_635,141,16103698046256558,100,10
10,ea1pλSASD,20210111135644_639,247,16103698046175080,100,10
10,ea1pλSASD,20210111135644_642,338,16103698046168398,100,10
10,ea1pλSASD,20210111135644_652,116,16103698046425140,100,10
10,ea1pλSASD,20210111135644_654,189,16103698046401960,100,10
10,ea1pλSASD,20210111135644_661,426,16103698046362640,100,10
10,ea1pλSASD,20210111135644_664,178,16103698046526590,100,10
10,ea1pλSASD,20210111135644_666,495,16103698046355628,100,10
10,ea1pλSASD,20210111135644_67,239,16103698046548172,100,10
10,ea1pλSASD,20210111135644_681,336,16103698046621758,100,10
10,ea1pλSASD,20210111135644_681,164,16103698046707070,100,10
10,ea1pλSASD,20210111135644_684,291,16103698046666050,100,10
10,ea1pλSASD,20210111135644_685,246,16103698046646660,100,10
10,ea1pλSASD,20210111135644_731,237,16103698046816750,100,10
10,ea1pλSASD,20210111135644_732,161,16103698046852592,100,10
10,ea1pλSASD,20210111135644_732,202,16103698047208158,100,10
10,ea1pλSASD,20210111135644_738,258,16103698046822030,100,10
10,ea1pλSASD,20210111135644_744,147,16103698047331140,100,10
10,ea1pλSASD,20210111135644_746,103,16103698047393380,100,10
10,ea1pλSASD,20210111135644_755,288,16103698047332050,100,10
10,ea1pλSASD,20210111135644_758,167,16103698047472620,100,10
10,ea1pλSASD,20210111135644_76,249,16103698047444798,100,10
10,ea1pλSASD,20210111135644_762,441,16103698047317850,100,10
10,ea1pλSASD,20210111135644_768,205,16103698047560000,100,10
10,ea1pλSASD,20210111135644_775,233,16103698047624950,100,10
10,ea1pλSASD,20210111135644_775,245,16103698047587280,100,10
10,ea1pλSASD,20210111135644_78,139,16103698047694480,100,10
10,ea1pλSASD,20210111135644_785,364,16103698047608560,100,10
10,ea1pλSASD,20210111135644_789,130,16103698047810720,100,10
10,ea1pλSASD,20210111135644_793,254,16103698047758010,100,10
10,ea1pλSASD,20210111135644_799,198,16103698047854870,100,10
10,ea1pλSASD,20210111135644_8,444,16103698047759910,100,10
10,ea1pλSASD,20210111135644_802,189,16103698047902990,100,10
10,ea1pλSASD,20210111135644_817,176,16103698048033170,100,10
10,ea1pλSASD,20210111135644_819,315,16103698047944090,100,10
10,ea1pλSASD,20210111135644_822,330,16103698048008530,100,10
10,ea1pλSASD,20210111135644_824,446,16103698047997180,100,10
10,ea1pλSASD,20210111135644_834,152,16103698048247420,100,10
10,ea1pλSASD,20210111135644_838,270,16103698048195270,100,10
10,ea1pλSASD,20210111135644_838,278,16103698048182790,100,10
10,ea1pλSASD,20210111135644_845,144,16103698048353700,100,10
10,ea1pλSASD,20210111135644_845,385,16103698048233400,100,10
10,ea1pλSASD,20210111135644_856,249,16103698048395400,100,10
